,0,1,2
[[ 64.  70.]],-9.761819291508935,-9.738874280200664,-9.73878885892883
[[ 68.  64.]],-9.734763284285435,-9.72718285542784,-9.726338067286736
[[ 50.  20.]],-9.84259893376606,-9.842143483786836,-9.844654565911489
[[ 29.  17.]],-9.894616580092967,-9.894512582098088,-9.895492443168642
[[ 16.  22.]],-9.86843751672537,-9.868223607115358,-9.869145548766985
[[  8.  28.]],-9.845366646396489,-9.84537726019852,-9.847567893033133
[[  5.  31.]],-9.829309726547466,-9.829506158316745,-9.829799740910834
[[  1.  39.]],-9.79173036949925,-9.798416942168695,-9.791489731154432
[[  0.  41.]],-9.773029773695818,-9.781992852615053,-9.774577992333482
[[  0.  43.]],-9.779112381125012,-9.77869219303107,-9.778618991458671
[[ 24.  80.]],-9.58521589468632,-9.529549197848038,-9.46463216239432
[[ 40.  87.]],-9.18534793557228,-9.193623665784676,-9.013137461411064
[[ 46.  87.]],-9.037135598934977,-9.039186461790736,-8.842514446373618
[[ 49.  87.]],-8.931765226421682,-8.916998878808537,-8.689776086166843
[[ 52.  86.]],-8.803822702881954,-8.98113790960302,-8.659941955909739
[[ 55.  85.]],-8.937237027442864,-8.734953121898503,-8.534418423775895
[[ 57.  84.]],-8.682265782337275,-8.687452351631821,-8.45095638114597
[[ 60.  82.]],-8.806191766726952,-8.631567993473933,-8.416618205312481
[[ 62.  80.]],-8.79348996256289,-8.755938155889968,-8.459314750905481
[[ 65.  79.]],-8.641478186567818,-8.536456214740669,-8.206942996484853
[[ 70.  73.]],-8.982812088395564,-8.865039610860958,-8.543834141791198
[[ 82.  59.]],-8.76285702172558,-8.812279754667987,-8.885024576630416
[[ 83.  56.]],-8.764277039598253,-8.766367924080956,-8.806037413853264
[[ 84.  50.]],-8.483404149866594,-8.502855817124642,-8.485617372330331
[[ 84.  46.]],-8.123298658865918,-8.148234291211189,-8.16667425112742
[[ 84.  44.]],-7.6849123511004285,-7.844702210125918,-7.719531668933094
[[ 83.  43.]],-8.020694409230138,-7.877331198905972,-8.098710802268888
[[ 81.  39.]],-7.615834757127824,-7.633363565192268,-7.7167644911012765
[[ 80.  37.]],-7.28416223058529,-7.453685777730461,-7.4276318397557155
[[ 78.  35.]],-7.65183949274939,-7.6277051976300605,-7.6497272156516125
[[ 75.  33.]],-7.7234372101660504,-7.984038113747325,-8.033005087699951
[[ 74.  32.]],-8.109338913916341,-8.082579698044821,-8.12988316334066
[[ 71.  28.]],-7.483760507196747,-8.071244077055479,-7.909690728273536
[[ 69.  27.]],-7.987663521954036,-7.998865169393892,-8.081719021540003
[[ 67.  26.]],-8.258568734502449,-8.374377203191331,-8.485793542173015
[[ 65.  24.]],-8.217891432793701,-8.265695084339049,-8.354942447241406
[[ 58.  18.]],-8.26930020980327,-8.334309066053061,-8.54301540752783
[[ 53.  15.]],-8.363238992386277,-8.948283290533873,-8.830797696827897
[[ 38.   9.]],-9.445008854972198,-9.442765419914183,-9.44981324820074
[[ 32.  10.]],-9.713772021683019,-9.703922307349517,-9.703825115989225
[[ 29.  11.]],-9.751973701288287,-9.7599735387756,-9.752522909467633
[[ 26.  12.]],-9.791025220170674,-9.792376410946767,-9.794406738220232
[[ 20.  14.]],-9.815713530827006,-9.816664381851453,-9.835485961686837
[[ 17.  14.]],-9.785439294803329,-9.79057172684952,-9.797015485521708
[[ 15.  16.]],-9.798223450127537,-9.79872450639099,-9.798338674321185
[[ 12.  18.]],-9.787254025256967,-9.7869642903025,-9.788383860852981
[[ 10.  19.]],-9.775028804584801,-9.77501062187763,-9.785919813720287
[[  8.  21.]],-9.772191562090374,-9.772422993389082,-9.772218970062378
[[  6.  22.]],-9.765707394016372,-9.765543829272508,-9.766218076914381
[[  3.  23.]],-9.762480901375515,-9.772050691254265,-9.762731554449237
[[  6.  68.]],-9.513157102630649,-9.419473458256514,-9.465783126089253
[[  8.  70.]],-9.521996681817912,-9.46907105149376,-9.30924493539161
[[ 18.  79.]],-9.512821515836142,-9.445402245801297,-9.25151205610639
[[ 22.  82.]],-9.375341169369557,-9.350102359966677,-9.234286705340775
[[ 25.  83.]],-9.45408987544544,-9.387611625634595,-9.307848468085464
[[ 33.  85.]],-9.357389983835603,-9.294720387901746,-9.271662170854617
[[ 36.  86.]],-9.272805108514028,-9.304184177991,-9.182422673771507
[[ 39.  86.]],-9.314774795481073,-9.251707910514666,-9.135047081708862
[[ 45.  87.]],-9.078295971257427,-9.072995242194748,-8.926923323815414
[[ 48.  85.]],-9.264697347087758,-9.24455220668466,-9.040844498604844
[[ 50.  85.]],-9.191452086378474,-9.18675782688582,-8.98609833662091
[[ 53.  84.]],-8.987977880909334,-9.150710485029824,-9.142616363366033
[[ 55.  82.]],-9.269217070894364,-9.267172444861382,-8.889557039263035
[[ 58.  81.]],-9.15280997716242,-9.061631945484523,-8.743883556515879
[[ 67.  75.]],-9.245588252996747,-8.968777510036439,-9.1617346079926
[[ 68.  74.]],-9.163209609577775,-9.205038888282743,-8.81030682428824
[[ 73.  68.]],-9.298805525096558,-9.250909649426527,-9.144710868650982
[[ 74.  65.]],-9.384087472595542,-9.324899890765405,-9.326008715772394
[[ 77.  64.]],-9.124397867201509,-9.09371196823586,-9.034980807072037
[[ 78.  60.]],-9.182849538879742,-9.174533504884886,-9.187364113829274
[[ 79.  58.]],-9.151219492668927,-9.135181521397222,-9.135409299643193
[[ 80.  55.]],-9.04618098444968,-9.079370763972618,-9.12257708038268
[[ 80.  54.]],-9.091696656454332,-9.088158101624893,-9.063842397703807
[[ 81.  51.]],-8.864025124743936,-8.864625857007962,-8.8663003823815
[[ 81.  50.]],-8.796204278228489,-8.811982030228123,-8.84844602304117
[[ 81.  49.]],-8.760220610820173,-8.891150860721519,-8.95438710901291
[[ 81.  47.]],-8.669628815093294,-8.670870662042237,-8.67095386438959
[[ 81.  46.]],-8.607839131797755,-8.692814005814471,-8.606552927480571
[[ 80.  45.]],-8.699861994920301,-8.750626803039276,-8.713982843642182
[[ 76.  35.]],-8.108687321685224,-8.172966969834297,-8.193976509115316
[[ 68.  25.]],-7.603195085473232,-7.884303527967623,-7.901079031566079
[[ 66.  24.]],-7.944336391482137,-7.995169929780141,-8.261102418435867
[[ 64.  22.]],-8.189247389598725,-8.157629589664399,-8.172928271997183
[[ 56.  16.]],-8.314171660278136,-8.279575570358556,-8.586265669159548
[[ 54.  14.]],-7.614266201588277,-7.978538251286047,-7.8203698178795324
[[ 48.  11.]],-8.095327387591109,-8.423407440371781,-8.463508022315951
[[ 45.  11.]],-9.079685212541156,-9.218807773919421,-9.080938796894127
[[ 39.  10.]],-9.584308743254294,-9.58771440834972,-9.591315612356183
[[ 33.  11.]],-9.72401375975491,-9.726467281065082,-9.743506461733196
[[ 30.  12.]],-9.763008082083083,-9.808332858990818,-9.7717298134984
[[ 27.  13.]],-9.82488640242443,-9.837187006251398,-9.850842732053144
[[ 24.  14.]],-9.841353415021302,-9.84098946532764,-9.841839840870763
[[ 21.  15.]],-9.834981033725127,-9.835091787129151,-9.836159391715777
[[ 17.  19.]],-9.855778043498994,-9.859954809101003,-9.856714965270502
[[  7.  28.]],-9.832727239378503,-9.83209344118899,-9.832193404571004
[[  4.  33.]],-9.822869975000764,-9.82266607238663,-9.822824815662052
[[  9.  66.]],-9.678652753001687,-9.693574517638863,-9.633715394385767
[[ 31.  84.]],-9.442794082012435,-9.397157454492637,-9.31327417236065
[[ 39.  85.]],-9.40265039581666,-9.456633156910822,-9.250979027459346
[[ 55.  80.]],-9.609634257915676,-9.62446410341285,-9.452711475822737
[[ 62.  76.]],-9.550137818673015,-9.540956274746698,-9.478776743532912
[[ 70.  65.]],-9.622824009356435,-9.621785876435164,-9.621448824834268
[[ 71.  63.]],-9.623325530375682,-9.627676006789033,-9.623657356261836
[[ 75.  58.]],-9.476465342575693,-9.476509172248498,-9.475034613564937
[[ 75.  55.]],-9.478120159891146,-9.479930279227439,-9.481106414159058
[[ 76.  50.]],-9.342708837262878,-9.34898025772808,-9.3445378174479
[[ 74.  43.]],-9.309650925589187,-9.321983801898078,-9.355887319235467
[[ 73.  42.]],-9.35645274074644,-9.356102419592787,-9.3571916983933
[[ 63.  27.]],-9.284472466255668,-9.30101647632955,-9.4340183858326
[[ 62.  26.]],-9.325440304019564,-9.400589499322908,-9.416812737090034
[[ 60.  24.]],-9.38227964230208,-9.418442302840848,-9.412242198072605
[[ 58.  23.]],-9.5318328383244,-9.605425649625657,-9.668452238047381
[[ 53.  20.]],-9.720190630808377,-9.734533904113436,-9.734387817365937
[[ 43.  15.]],-9.79946196434554,-9.839299557548696,-9.841359706618027
[[  5.  37.]],-9.84133037528734,-9.841105203540037,-9.845654582530383
[[  4.  40.]],-9.834886277921381,-9.831305345825058,-9.833376017039749
[[  3.  43.]],-9.817906704919938,-9.815078360763364,-9.817546883422825
[[  2.  45.]],-9.778959852060355,-9.778825972547295,-9.778890639560922
[[  2.  47.]],-9.771461791112321,-9.771275626203217,-9.771506855347127
[[  2.  49.]],-9.761350892870702,-9.761162711888623,-9.760675806553293
[[  3.  55.]],-9.769617925072842,-9.74463793627055,-9.760092545825556
[[  4.  59.]],-9.709111534670447,-9.676686877970843,-9.703400395325163
[[ 13.  70.]],-9.70584478831938,-9.704752499368222,-9.634247752134105
[[ 15.  72.]],-9.683977196762301,-9.633041544180076,-9.597811960852184
[[ 17.  73.]],-9.676297950754089,-9.67114627880193,-9.608004027286347
[[ 25.  77.]],-9.760195742766363,-9.726206236953523,-9.655575236924633
[[ 48.  80.]],-9.761540613793743,-9.730932168860637,-9.70259856480756
[[ 27.  20.]],-9.914525664276272,-9.917813809599398,-9.916384413464224
[[  7.  38.]],-9.876155102289582,-9.876070654156573,-9.877408574373288
[[  6.  56.]],-9.80803516995794,-9.805201806383442,-9.80455366553482
[[ 19.  72.]],-9.78858339733968,-9.782050933193695,-9.71621154497217
[[ 21.  74.]],-9.756266974721283,-9.742936031036784,-9.685257774553262
[[ 23.  75.]],-9.770001450542805,-9.747321684356212,-9.702186192934182
[[ 39.  82.]],-9.689508201028303,-9.666178872456964,-9.58501255512378
[[ 64.  65.]],-9.832155468182249,-9.831663768109452,-9.831779342308533
[[ 66.  62.]],-9.817984978729882,-9.816448491047199,-9.81664942329956
[[ 68.  47.]],-9.81008620562488,-9.80915595284147,-9.809613566070867
[[ 31.  20.]],-9.924924542553363,-9.924792016815,-9.925098941589527
[[ 19.  28.]],-9.937674324988905,-9.938454626944926,-9.93846294828344
[[ 12.  35.]],-9.921173857194097,-9.921180226338306,-9.92111257106141
[[ 11.  37.]],-9.919466572753498,-9.919236885430713,-9.91981998443118
[[ 10.  38.]],-9.91278111704115,-9.91230465502491,-9.912597702850944
[[ 10.  41.]],-9.917084573584516,-9.917219404840617,-9.916748651954695
[[  8.  46.]],-9.894350825904981,-9.894238320711473,-9.894126442999417
[[ 13.  62.]],-9.851298133108152,-9.850478819090512,-9.825587815467145
[[ 15.  66.]],-9.84634381534687,-9.840160848995477,-9.799298406361665
[[ 20.  71.]],-9.803676666894658,-9.798783180593544,-9.76402765292634
[[ 37.  79.]],-9.82963250060565,-9.823128221304506,-9.804339749973805
[[ 58.  68.]],-9.900279889537016,-9.894259146234075,-9.893544401740133
[[ 64.  37.]],-9.842843647049882,-9.843762897033852,-9.845522885400587
[[ 61.  32.]],-9.844064696542876,-9.84472589701778,-9.844900267306393
[[ 46.  22.]],-9.916606227821076,-9.917424251549106,-9.927119771473992
[[ 28.  21.]],-9.924455817779972,-9.924709822121466,-9.924618337036925
[[ 24.  24.]],-9.936048757981037,-9.936317464075056,-9.936501641540307
[[  7.  45.]],-9.889302185610452,-9.886953074812878,-9.887532215033339
[[  7.  54.]],-9.842795905817084,-9.850839398110752,-9.83883941897887
[[ 10.  59.]],-9.841004649848113,-9.82911145006982,-9.828521899591248
[[ 14.  68.]],-9.74945733251073,-9.769349592136694,-9.730272865554312
[[ 32.  81.]],-9.659429479091695,-9.673870324021566,-9.562728006401217
[[ 57.  70.]],-9.904190369482336,-9.891147571358694,-9.880388206399957
[[ 36.  21.]],-9.931198745800028,-9.933871986924187,-9.941055242777676
[[ 12.  36.]],-9.924494204742588,-9.92468999871696,-9.924565069755328
[[  8.  49.]],-9.884001867344407,-9.888352389372487,-9.882872371224769
[[ 11.  59.]],-9.850493637833669,-9.851420120279943,-9.8375976170254
[[ 12.  60.]],-9.85356748269967,-9.849238180079851,-9.842616700337157
[[ 19.  70.]],-9.844238741002314,-9.809699569801703,-9.78921617158704
[[ 22.  72.]],-9.840223365236813,-9.836971880013367,-9.796304746249461
[[ 50.  71.]],-9.937927896963087,-9.940540721023199,-9.934289011992703
[[ 63.  53.]],-9.927243052514106,-9.927041930595033,-9.926701665267741
[[ 58.  64.]],-9.93158476034266,-9.933130347698448,-9.931162213307637
[[ 38.  22.]],-9.936896292463874,-9.941405280272942,-9.941225604941476
[[ 31.  21.]],-9.929515454357093,-9.930496055481214,-9.93348299850839
[[ 14.  65.]],-9.832597132712008,-9.831186789623146,-9.798162684453251
[[ 20.  70.]],-9.86915947055692,-9.847626553855248,-9.804149995295756
[[ 56.  28.]],-9.889664145345726,-9.890596270549151,-9.890870341885
[[ 33.  20.]],-9.926624520664873,-9.927856379589311,-9.92701539239644
[[ 24.  23.]],-9.923892660598707,-9.923848487680493,-9.930558176920453
[[ 11.  65.]],-9.78930528207581,-9.765345257183556,-9.729590246657274
[[ 14.  69.]],-9.721844355545846,-9.711207544526447,-9.685921617948416
[[ 36.  82.]],-9.685830186563084,-9.609978603405,-9.650424594996485
[[ 53.  21.]],-9.779873414530787,-9.790244136734607,-9.860641225956279
[[ 43.  16.]],-9.856953392839763,-9.857528791222759,-9.857460473126675
[[ 41.  15.]],-9.831165816474336,-9.842095364882212,-9.858665669154568
[[ 27.  16.]],-9.877744922098444,-9.877715052967382,-9.886615448413623
[[ 25.  16.]],-9.876419017888637,-9.876669693859737,-9.877216956336136
[[ 17.  20.]],-9.859772077214133,-9.86003458026788,-9.859776939711354
[[ 15.  21.]],-9.854713354722307,-9.854932177042132,-9.854814252670767
[[ 11.  24.]],-9.843342564750596,-9.843467842452194,-9.843398132944618
[[  6.  30.]],-9.833815123231009,-9.833287527620437,-9.833231519588633
[[  5.  32.]],-9.834781906356863,-9.835188687801717,-9.835272615382252
[[  4.  34.]],-9.829069013394518,-9.828327434876446,-9.828206905782098
[[ 21.  79.]],-9.539589204411014,-9.512744555092826,-9.447808432096664
[[ 68.  57.]],-9.8039443932551,-9.795270725737826,-9.807954213654645
[[ 69.  52.]],-9.789194558164487,-9.789494769721882,-9.788850477599508
[[ 65.  38.]],-9.823868884150329,-9.824086024855376,-9.823927244606192
[[ 48.  23.]],-9.91084117856145,-9.911404455017006,-9.911177889238814
[[ 39.  20.]],-9.922566968540167,-9.922719871344068,-9.930343678048262
[[ 50.  31.]],-9.956347777873264,-9.956405656076253,-9.962035149458313
[[ 24.  21.]],-9.913572038834852,-9.91407064616774,-9.917258105943763
[[  5.  55.]],-9.7987244462898,-9.80953980176502,-9.794915897994787
[[ 57.  33.]],-9.923816182822117,-9.928151188537935,-9.927106880288207
[[ 41.  26.]],-9.961304831889773,-9.961371140229774,-9.96183152445265
[[ 60.  49.]],-9.950666903088193,-9.950652141232279,-9.950779336055797
[[ 15.  31.]],-9.927168222616313,-9.927605256736069,-9.927614337641316
[[ 14.  32.]],-9.924700306190097,-9.925053920804208,-9.92477511226304
[[ 20.  73.]],-9.748771291015169,-9.746423053256617,-9.703967139491226
[[ 24.  75.]],-9.79059451995624,-9.783374205266774,-9.732550210755976
[[ 69.  41.]],-9.651803186430133,-9.653175035844423,-9.654699618227507
[[ 52.  22.]],-9.854122263313506,-9.8531732516019,-9.865868751220702
[[ 45.  18.]],-9.864635384624666,-9.866133706658887,-9.874863104564863
[[ 40.  16.]],-9.866827724509198,-9.8676272694916,-9.870276058459766
[[ 35.  15.]],-9.867804263511674,-9.869038070358867,-9.868659339870844
[[ 24.  17.]],-9.879112600539912,-9.878953232321196,-9.88707624996894
[[  8.  33.]],-9.86969055716448,-9.86888220637237,-9.872784072667557
[[  3.  47.]],-9.814124839086446,-9.814771511431298,-9.814043841940267
[[  3.  50.]],-9.809396071058847,-9.814245054335569,-9.8088242553854
[[  4.  53.]],-9.79437880783212,-9.793465202619744,-9.794695213732076
[[  7.  63.]],-9.69756780521926,-9.733881442732512,-9.706771717201248
[[ 21.  76.]],-9.727559594636988,-9.655508685704168,-9.604517841250077
[[ 23.  77.]],-9.697371890386822,-9.699195561320645,-9.656229625374296
[[ 37.  81.]],-9.749009829602127,-9.740187149993801,-9.671537147564877
[[ 54.  78.]],-9.73389525564236,-9.751744629598704,-9.731675132648485
[[ 19.  19.]],-9.867290181163538,-9.86764543211657,-9.867822962322444
[[ 13.  22.]],-9.844745487764502,-9.844736092278053,-9.845866445917203
[[  4.  29.]],-9.802550656642056,-9.806280928689347,-9.802882301612627
[[  1.  33.]],-9.780795151946164,-9.774816921603074,-9.782213954149142
[[ 29.  85.]],-9.36636981143224,-9.352191852254505,-9.224031599398518
[[ 46.  86.]],-9.125348595222373,-9.112621191593783,-8.9650204886283
[[ 49.  86.]],-9.030300187773367,-8.935181246609295,-8.84473005466147
[[ 54.  85.]],-8.860903775463292,-8.775942024517907,-8.634106750014203
[[ 57.  83.]],-9.006299541940132,-8.906075173298309,-8.563565572396817
[[ 60.  81.]],-9.075221804343002,-8.922072034532261,-8.573988879254426
[[ 62.  79.]],-8.964520349220965,-8.99898800430282,-8.713031736972303
[[ 64.  77.]],-9.093509267335358,-9.2386426775283,-8.885313108859101
[[ 66.  74.]],-9.431058768468091,-9.479158185684579,-9.280109147460827
[[ 68.  72.]],-9.396367660322516,-9.40848386442362,-9.243290124845604
[[ 74.  66.]],-9.297420274838409,-9.28560194279731,-9.255559025522322
[[ 81.  59.]],-8.959741185787848,-8.942943868300594,-8.943285006615984
[[ 82.  58.]],-8.90403448465012,-8.902510480012674,-8.907297077238631
[[ 82.  56.]],-8.842778408690528,-8.839127665457957,-8.841818710897497
[[ 83.  55.]],-8.772607457862552,-8.77613322794353,-8.783610563153628
[[ 83.  54.]],-8.728223802611808,-8.727050850703082,-8.726234979641408
[[ 83.  47.]],-8.289660103709545,-8.29248710282272,-8.318106316475916
[[ 83.  46.]],-8.301262044873273,-8.313300548702381,-8.314298770289284
[[ 78.  38.]],-8.187515365346117,-8.230200149792152,-8.293296372128431
[[ 77.  36.]],-7.956169758670861,-8.167996126708772,-8.142561024069174
[[ 74.  33.]],-8.125961812160364,-8.135228469024764,-8.429613950580382
[[ 72.  31.]],-8.158214184492968,-8.24118032786526,-8.218189420496216
[[ 70.  30.]],-8.437677391542412,-8.616336769345923,-8.60912037898422
[[ 65.  26.]],-8.85195771869439,-8.894952687697646,-9.01235320646459
[[ 61.  23.]],-9.016103211150648,-9.018406173757024,-9.119126518454587
[[ 56.  18.]],-8.888589324365752,-8.978743254977328,-9.008808460182221
[[ 54.  17.]],-9.000619380380973,-9.208973853283494,-9.197103646180826
[[ 51.  16.]],-9.547268924791947,-9.487177781709363,-9.481120435399273
[[ 43.  13.]],-9.695535349774335,-9.693927394724893,-9.72519590456922
[[ 40.  13.]],-9.747792592466594,-9.748451838509157,-9.804409924982243
[[ 11.  27.]],-9.861509530099097,-9.861835237884208,-9.86716162115126
[[  8.  30.]],-9.85252927591768,-9.853152224549275,-9.852587292514107
[[  3.  42.]],-9.808621006336633,-9.809040857061786,-9.808240282857186
[[  2.  48.]],-9.76790953880037,-9.767155424042832,-9.766859386749212
[[  2.  50.]],-9.759628031072193,-9.758273796188346,-9.759463389057313
[[  2.  53.]],-9.73173933636554,-9.767610372930614,-9.731317194691936
[[  5.  60.]],-9.709554538375023,-9.699676181249801,-9.666733262584623
[[ 25.  79.]],-9.632985345829402,-9.638271635966325,-9.647393400477338
[[ 46.  20.]],-9.891373184295187,-9.891199295347604,-9.891394015392224
[[ 39.  17.]],-9.88954467573217,-9.889070445292852,-9.894086374271057
[[ 13.  29.]],-9.902357440714582,-9.90301181547668,-9.903066045798203
[[ 28.  22.]],-9.931523560681187,-9.933856607351325,-9.933686145282074
[[ 22.  25.]],-9.935237797597427,-9.935494336281833,-9.935930966895938
[[ 19.  27.]],-9.929556794257005,-9.932245939234068,-9.936459661505204
